-2.46, -99.9965,-99.9965,-99.9966,-99.9966,-99.9967,-99.9968,-99.1968,-98.1018,-97.0306,-95.9824,-94.9565,-93.9522,-92.9689,-92.0058,-91.0624,-90.138,-89.2321,-88.3442,-87.4737,-86.6201,-85.7829,-84.9617,-84.156,-83.3654,-82.5894,-81.8277,-81.0798,-80.3454,-79.6242,-78.9158,-78.2198,-77.5359,-76.8638,-76.2033,-75.554,-74.9156,-74.2879,-73.6706,-73.0634,-72.4661,-71.8785,-71.3004,-70.7314,-70.1714,-69.6202,-69.0776,-68.5434,-68.0173,-67.4993,-66.9891,-66.3045,-65.2883,-64.2567,-63.2091,-62.1452,-61.0647,-59.9671,-58.852,-57.7191,-56.5679,-55.398,-54.2089,-53.0001,-51.7711,-50.5215,-49.2506,-47.9581,-46.6432,-45.3055,-43.9444,-42.5591,-41.1492,-39.7138,-38.2524,-36.7642,-35.2485,-33.7044,-32.1313,-30.5283,-28.8944,-27.229,-25.5309,-23.7992,-22.033,-20.2313,-18.3928,-16.5165,-14.6012,-12.6457,-10.6488,-8.60897,-6.52497,-4.3953,-2.21845,0.0192009,2.24436,4.42032,6.54867,8.63099,10.6687,
-2.4, -99.9966,-99.9967,-99.9967,-99.9968,-99.9968,-99.1145,-98.0213,-96.952,-95.9056,-94.8814,-93.8788,-92.897,-91.9355,-90.9936,-90.0707,-89.1663,-88.2797,-87.4105,-86.5582,-85.7223,-84.9023,-84.0978,-83.3083,-82.5334,-81.7728,-81.0259,-80.2926,-79.5723,-78.8649,-78.1698,-77.4868,-76.8157,-76.156,-75.5075,-74.8699,-74.243,-73.6264,-73.02,-72.4234,-71.8365,-71.259,-70.6908,-70.1314,-69.5809,-69.0389,-68.5052,-67.9798,-67.4623,-66.9527,-66.2318,-65.2146,-64.1818,-63.133,-62.0679,-60.9861,-59.8873,-58.7709,-57.6367,-56.4841,-55.3128,-54.1222,-52.9118,-51.6813,-50.4301,-49.1576,-47.8634,-46.5469,-45.2074,-43.8444,-42.4573,-41.0454,-39.608,-38.1446,-36.6542,-35.1363,-33.59,-32.0146,-30.4092,-28.7729,-27.1049,-25.4042,-23.6698,-21.9009,-20.0962,-18.2548,-16.3754,-14.457,-12.4982,-10.4979,-8.45457,-6.36695,-4.23354,-2.05283,0.187716,2.40937,4.58194,6.70703,8.78619,10.8209,12.8125,
-2.34, -99.9968,-99.9968,-99.9969,-99.997,-99.0321,-97.9409,-96.8734,-95.8288,-94.8063,-93.8054,-92.8252,-91.8653,-90.9249,-90.0034,-89.1004,-88.2152,-87.3474,-86.4964,-85.6617,-84.8429,-84.0396,-83.2512,-82.4774,-81.7179,-80.9721,-80.2398,-79.5205,-78.814,-78.1198,-77.4378,-76.7675,-76.1087,-75.461,-74.8242,-74.1981,-73.5823,-72.9766,-72.3808,-71.7946,-71.2178,-70.6501,-70.0915,-69.5416,-69.0002,-68.4671,-67.9423,-67.4254,-66.9163,-66.159,-65.1407,-64.1068,-63.0569,-61.9906,-60.9076,-59.8074,-58.6898,-57.5542,-56.4002,-55.2275,-54.0354,-52.8236,-51.5915,-50.3387,-49.0646,-47.7687,-46.4505,-45.1092,-43.7444,-42.3554,-40.9415,-39.5022,-38.0367,-36.5442,-35.0241,-33.4756,-31.8979,-30.2901,-28.6513,-26.9808,-25.2775,-23.5404,-21.7687,-19.9611,-18.1167,-16.2343,-14.3127,-12.3507,-10.3469,-8.30016,-6.20893,-4.07178,-1.88719,0.355698,2.57387,4.74308,6.8649,8.94091,10.9725,12.9612,14.9082,
-2.28, -99.997,-99.997,-99.9971,-98.9498,-97.8605,-96.7948,-95.752,-94.7313,-93.732,-92.7535,-91.7951,-90.8562,-89.9362,-89.0346,-88.1508,-87.2843,-86.4345,-85.6011,-84.7835,-83.9814,-83.1942,-82.4215,-81.663,-80.9183,-80.187,-79.4687,-78.7631,-78.0699,-77.3888,-76.7193,-76.0614,-75.4145,-74.7786,-74.1532,-73.5382,-72.9332,-72.3382,-71.7527,-71.1766,-70.6096,-70.0516,-69.5023,-68.9615,-68.4291,-67.9048,-67.3885,-66.88,-66.0862,-65.0668,-64.0318,-62.9807,-61.9132,-60.8289,-59.7275,-58.6086,-57.4716,-56.3163,-55.1421,-53.9486,-52.7353,-51.5017,-50.2473,-48.9716,-47.674,-46.354,-45.011,-43.6443,-42.2535,-40.8377,-39.3964,-37.9288,-36.4342,-34.912,-33.3612,-31.7812,-30.171,-28.5298,-26.8567,-25.1508,-23.411,-21.6365,-19.8261,-17.9787,-16.0932,-14.1684,-12.2031,-10.196,-8.14574,-6.05088,-3.91001,-1.72154,0.523149,2.73786,4.90371,7.02229,9.09515,11.1237,13.1094,15.0536,16.9575,
-2.22, -99.9971,-99.9792,-98.8675,-97.7801,-96.7162,-95.6752,-94.6562,-93.6586,-92.6817,-91.7249,-90.7875,-89.869,-88.9688,-88.0863,-87.2212,-86.3727,-85.5406,-84.7242,-83.9232,-83.1371,-82.3656,-81.6082,-80.8645,-80.1342,-79.4169,-78.7123,-78.02,-77.3398,-76.6712,-76.0141,-75.3681,-74.7329,-74.1084,-73.4941,-72.8899,-72.2956,-71.7108,-71.1353,-70.5691,-70.0117,-69.463,-68.9229,-68.3911,-67.8674,-67.3516,-66.8437,-66.0134,-64.9928,-63.9566,-62.9044,-61.8357,-60.7502,-59.6476,-58.5273,-57.389,-56.2323,-55.0567,-53.8617,-52.6469,-51.4118,-50.1558,-48.8785,-47.5793,-46.2575,-44.9127,-43.5443,-42.1515,-40.7338,-39.2905,-37.8209,-36.3242,-34.7998,-33.2468,-31.6644,-30.0518,-28.4082,-26.7326,-25.024,-23.2816,-21.5043,-19.691,-17.8407,-15.9521,-14.0242,-12.0556,-10.0451,-7.99132,-5.89283,-3.7482,-1.55588,0.6901,2.90135,5.06385,7.1792,9.24891,11.2745,13.2572,15.1986,17.0997,18.962,
-2.16, -99.8949,-98.7852,-97.6997,-96.6377,-95.5984,-94.5812,-93.5852,-92.6099,-91.6547,-90.7188,-89.8017,-88.903,-88.0219,-87.1581,-86.3109,-85.48,-84.6649,-83.8651,-83.0801,-82.3097,-81.5534,-80.8107,-80.0814,-79.3651,-78.6615,-77.9701,-77.2908,-76.6231,-75.9669,-75.3217,-74.6874,-74.0636,-73.4501,-72.8466,-72.253,-71.6689,-71.0942,-70.5286,-69.9719,-69.4238,-68.8843,-68.3531,-67.83,-67.3148,-66.8074,-65.9404,-64.9188,-63.8814,-62.828,-61.7582,-60.6715,-59.5675,-58.446,-57.3064,-56.1483,-54.9713,-53.7748,-52.5585,-51.3219,-50.0643,-48.7854,-47.4844,-46.161,-44.8144,-43.4442,-42.0495,-40.6299,-39.1846,-37.7129,-36.2142,-34.6875,-33.1323,-31.5476,-29.9327,-28.2866,-26.6084,-24.8973,-23.1522,-21.3721,-19.5559,-17.7026,-15.811,-13.8799,-11.9081,-9.89416,-7.83688,-5.73478,-3.5864,-1.39019,0.856528,3.06433,5.22351,7.33563,9.40222,11.4247,13.4046,15.3431,17.2415,19.1011,20.923,
-2.1, -98.7029,-97.6193,-96.5592,-95.5217,-94.5061,-93.5119,-92.5382,-91.5845,-90.6501,-89.7345,-88.8372,-87.9575,-87.095,-86.2491,-85.4195,-84.6055,-83.8069,-83.0231,-82.2538,-81.4986,-80.757,-80.0287,-79.3134,-78.6107,-77.9203,-77.2419,-76.5751,-75.9197,-75.2753,-74.6418,-74.0188,-73.4061,-72.8034,-72.2105,-71.6271,-71.0531,-70.4881,-69.9321,-69.3847,-68.8458,-68.3152,-67.7926,-67.278,-66.7712,-65.8674,-64.8446,-63.8062,-62.7516,-61.6805,-60.5926,-59.4874,-58.3646,-57.2236,-56.0642,-54.8857,-53.6879,-52.4701,-51.2319,-49.9727,-48.6922,-47.3896,-46.0644,-44.7161,-43.344,-41.9475,-40.5259,-39.0787,-37.605,-36.1041,-34.5753,-33.0178,-31.4308,-29.8135,-28.165,-26.4843,-24.7705,-23.0227,-21.2398,-19.4208,-17.5645,-15.6699,-13.7356,-11.7605,-9.74321,-7.68242,-5.5767,-3.42458,-1.22449,1.02246,3.22683,5.38267,7.49158,9.55506,11.5746,13.5515,15.4872,17.3829,19.2398,21.0591,22.842,
-2.04, -97.5389,-96.4806,-95.4449,-94.4311,-93.4385,-92.4664,-91.5143,-90.5814,-89.6673,-88.7714,-87.8931,-87.0319,-86.1874,-85.3589,-84.5462,-83.7488,-82.9661,-82.1979,-81.4438,-80.7032,-79.976,-79.2617,-78.5599,-77.8705,-77.1929,-76.527,-75.8725,-75.229,-74.5963,-73.9741,-73.3621,-72.7602,-72.168,-71.5853,-71.0119,-70.4477,-69.8923,-69.3455,-68.8073,-68.2772,-67.7553,-67.2413,-66.735,-65.7943,-64.7704,-63.7308,-62.675,-61.6028,-60.5137,-59.4072,-58.2831,-57.1408,-55.98,-54.8001,-53.6008,-52.3816,-51.1418,-49.8811,-48.5989,-47.2947,-45.9678,-44.6177,-43.2438,-41.8454,-40.422,-38.9727,-37.4969,-35.994,-34.463,-32.9033,-31.314,-29.6943,-28.0433,-26.3601,-24.6437,-22.8933,-21.1076,-19.2857,-17.4265,-15.5287,-13.5913,-11.6129,-9.59224,-7.52796,-5.41862,-3.26275,-1.05878,1.18787,3.38882,5.54135,7.64706,9.70745,11.724,13.698,15.6308,17.5238,19.3781,21.1948,22.9752,24.7203,
-1.98, -96.4021,-95.3682,-94.3561,-93.3652,-92.3947,-91.4441,-90.5128,-89.6001,-88.7056,-87.8287,-86.9688,-86.1256,-85.2984,-84.4869,-83.6907,-82.9092,-82.1421,-81.389,-80.6495,-79.9233,-79.2099,-78.5092,-77.8206,-77.144,-76.479,-75.8253,-75.1826,-74.5507,-73.9293,-73.3181,-72.7169,-72.1255,-71.5435,-70.9709,-70.4073,-69.8525,-69.3064,-68.7688,-68.2394,-67.718,-67.2046,-66.6988,-65.7211,-64.6961,-63.6554,-62.5985,-61.525,-60.4346,-59.327,-58.2015,-57.0579,-55.8957,-54.7145,-53.5137,-52.293,-51.0517,-49.7895,-48.5056,-47.1997,-45.8711,-44.5193,-43.1436,-41.7433,-40.3179,-38.8667,-37.3889,-35.8838,-34.3507,-32.7887,-31.1972,-29.5751,-27.9216,-26.2359,-24.5169,-22.7638,-20.9753,-19.1505,-17.2884,-15.3875,-13.4469,-11.4653,-9.44126,-7.37347,-5.26052,-3.10089,-0.893032,1.35279,3.55032,5.69956,7.80207,9.85936,11.8729,13.844,15.774,17.6643,19.5159,21.3301,23.1081,24.8507,26.5592,
-1.92, -95.2914,-94.2811,-93.2918,-92.323,-91.3739,-90.4441,-89.5329,-88.6398,-87.7643,-86.9058,-86.0638,-85.2379,-84.4276,-83.6326,-82.8522,-82.0862,-81.3342,-80.5958,-79.8706,-79.1582,-78.4584,-77.7708,-77.0951,-76.431,-75.7781,-75.1363,-74.5052,-73.8846,-73.2742,-72.6738,-72.083,-71.5018,-70.9298,-70.3669,-69.8128,-69.2673,-68.7303,-68.2015,-67.6808,-67.1679,-66.6584,-65.6478,-64.6217,-63.5799,-62.5218,-61.4471,-60.3555,-59.2466,-58.1199,-56.975,-55.8114,-54.6288,-53.4266,-52.2043,-50.9615,-49.6977,-48.4123,-47.1047,-45.7744,-44.4208,-43.0433,-41.6412,-40.2138,-38.7606,-37.2808,-35.7736,-34.2383,-32.6742,-31.0803,-29.4558,-27.7999,-26.1117,-24.3901,-22.6342,-20.843,-19.0154,-17.1502,-15.2464,-13.3026,-11.3177,-9.29025,-7.21896,-5.10239,-2.93902,-0.727285,1.51719,3.71132,5.85727,7.95662,10.0108,12.0214,13.9896,15.9168,17.8043,19.6534,21.465,23.2405,24.9808,26.6869,28.36,
-1.86, -94.2061,-93.2184,-92.2512,-91.3037,-90.3755,-89.4657,-88.5741,-87.6999,-86.8427,-86.002,-85.1774,-84.3683,-83.5744,-82.7953,-82.0304,-81.2794,-80.5421,-79.8179,-79.1065,-78.4077,-77.721,-77.0462,-76.383,-75.731,-75.09,-74.4597,-73.8399,-73.2303,-72.6306,-72.0406,-71.4601,-70.8888,-70.3265,-69.7731,-69.2283,-68.6919,-68.1637,-67.6435,-67.1312,-66.5861,-65.5744,-64.5473,-63.5042,-62.445,-61.3692,-60.2763,-59.1661,-58.0381,-56.8919,-55.727,-54.543,-53.3393,-52.1156,-50.8713,-49.6059,-48.3188,-47.0096,-45.6776,-44.3222,-42.9429,-41.5389,-40.1097,-38.6545,-37.1726,-35.6634,-34.1259,-32.5595,-30.9633,-29.3365,-27.6782,-25.9874,-24.2632,-22.5047,-20.7107,-18.8802,-17.0121,-15.1051,-13.1582,-11.17,-9.13921,-7.06444,-4.94424,-2.77711,-0.561508,1.68111,3.87186,6.01453,8.11068,10.1618,12.1694,14.1347,16.0592,17.944,19.7904,21.5995,23.3725,25.1104,26.8142,28.485,30.1237,
-1.8, -93.1451,-92.1795,-91.2336,-90.3068,-89.3985,-88.5083,-87.6355,-86.7797,-85.9403,-85.1169,-84.3091,-83.5163,-82.7383,-81.9745,-81.2247,-80.4884,-79.7652,-79.0548,-78.357,-77.6712,-76.9973,-76.335,-75.6839,-75.0437,-74.4143,-73.7952,-73.1864,-72.5874,-71.9982,-71.4184,-70.8478,-70.2862,-69.7334,-69.1892,-68.6535,-68.1259,-67.6063,-67.0946,-66.5137,-65.501,-64.4727,-63.4285,-62.3681,-61.2911,-60.1971,-59.0856,-57.9563,-56.8087,-55.6425,-54.4571,-53.252,-52.0268,-50.781,-49.514,-48.2253,-46.9144,-45.5807,-44.2236,-42.8425,-41.4366,-40.0055,-38.5483,-37.0644,-35.5531,-34.0135,-32.4448,-30.8464,-29.2172,-27.5564,-25.8631,-24.1363,-22.3751,-20.5783,-18.7449,-16.8739,-14.9639,-13.0138,-11.0223,-8.98816,-6.90988,-4.78606,-2.61519,-0.395691,1.84453,4.0319,6.1713,8.2643,10.3124,12.317,14.2794,16.2011,18.0832,19.927,21.7336,23.5041,25.2396,26.9411,28.6097,30.2462,31.8515,
-1.74, -92.1077,-91.1634,-90.2381,-89.3313,-88.4425,-87.5711,-86.7166,-85.8785,-85.0564,-84.2498,-83.4582,-82.6813,-81.9187,-81.1699,-80.4347,-79.7125,-79.0031,-78.3062,-77.6214,-76.9485,-76.287,-75.6368,-74.9975,-74.3688,-73.7506,-73.1425,-72.5443,-71.9557,-71.3767,-70.8068,-70.2459,-69.6938,-69.1502,-68.6151,-68.0881,-67.5691,-67.058,-66.4412,-65.4274,-64.398,-63.3527,-62.2912,-61.213,-60.1177,-59.005,-57.8744,-56.7255,-55.5579,-54.371,-53.1645,-51.9379,-50.6905,-49.422,-48.1318,-46.8192,-45.4838,-44.1249,-42.742,-41.3343,-39.9012,-38.4421,-36.9562,-35.4427,-33.901,-32.3301,-30.7293,-29.0978,-27.4346,-25.7388,-24.0094,-22.2454,-20.4459,-18.6097,-16.7356,-14.8226,-12.8694,-10.8746,-8.83707,-6.75529,-4.62785,-2.45324,-0.229858,2.00747,4.19146,6.3276,8.41745,10.4625,12.4641,14.4237,16.3426,18.2221,20.0632,21.8673,23.6353,25.3685,27.0677,28.734,30.3683,31.9715,33.5445,
